commonName,manufacturerAbbrev,impulseClass,type,diameter,length,totalWeightG,propWeightG,propInfo,avgThrustN,maxThrustN,burnTimeS,totImpulseNs,certOrg,availability,source_url
G115,Cesaroni,G,reload,38,127,195,61.8,White Thunder,113.5,134.4,1.24,140.6,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/141G115-13A/
H120,Cesaroni,H,reload,38,186,295,136,Red Lightning,121.4,149.4,2.15,260.7,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/261H120-14A/
H225,Cesaroni,H,reload,38,186,193,123.6,White Thunder,226.3,254.1,1.21,273.2,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/273H225-14A/
I345,Cesaroni,I,reload,38,245,395,185.4,White Thunder,345.1,402.6,1.18,407.6,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/408I345-15A/
I255,Cesaroni,I,reload,38,303,516,273.2,Red Lightning,253,313.9,2.04,517.3,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/517I255-16A/
I470,Cesaroni,I,reload,38,303,495,247.2,White Thunder,472.2,555.2,1.14,540.1,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/540I470-15A/
J335,Cesaroni,J,reload,38,367,627,341.5,Red Lightning,335.5,410.6,1.93,649.2,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/649J335-15A/
J410,Cesaroni,J,reload,38,421,735,409.8,Red Lightning,408.9,512.1,1.89,773.8,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/774J410-16A/
J348,SkyR,J,hybrid,54,609,1224,91,"ABS/B, 550cc nitrous",324,1553,2.2,716,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/SkyR/J348B/
J263,SkyR,J,hybrid,54,749,1338,89,"ABS/G, 830cc nitrous",323,2354,3.5,1248,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/SkyR/J263G/
J337,SkyR,J,hybrid,54,749,1338,91,"ABS/B, 830cc nitrous",347,1876,3,1073,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/SkyR/J337B/
J261,SkyR,J,hybrid,54,749,1338,91,"ABS/G, 830cc nitrous",262,2354,4.9,1248,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/SkyR/J261G/
K347,SkyR,K,hybrid,54,911,1542,91,"ABS/B, 1130cc nitrous",388,1901,3.57,1529,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/SkyR/K347B/
K257,SkyR,K,hybrid,54,914,1541,90,"ABS/G, 1130cc nitrous",282,2461,6.1,1733,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/SkyR/K257G/
J240,Cesaroni,J,reload,54,236,875,446,Red Lightning,240.8,299.4,3.35,806,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/806J240-16A/
J355,Cesaroni,J,reload,54,329,1175,669,Red Lightning,353.3,434.3,3.37,1190,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/1190J355-17A/
K500,Cesaroni,K,reload,54,404,1476,892,Red Lightning,498.2,607.9,3.2,1596,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/1596K500-18A/
K635,Cesaroni,K,reload,54,488,1768,1115,Red Lightning,637.3,778.7,3.13,1994,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/1994K635-17A/
K750,Cesaroni,K,reload,54,572,2057,1321,Red Lightning,749.8,946.3,3.14,2353,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/2352K750-18A/
L1030,Cesaroni,L,reload,54,649,2338,1516,Red Lightning,1031,1223,2.7,2788,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/2788L1030-P/
K1620,Cesaroni,K,reload,98,240,3077,1193,Vmax,1620,1851,1.51,2440,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/2440K1620-P/
L3150,Cesaroni,L,reload,98,394,4731,2386,Vmax,3137,3670,1.53,4808,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/4807L3150-P/
M4770,Cesaroni,M,reload,98,548,6503,3579,Vmax,4770,6053,1.53,7312,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/7312M4770-P/
M1890,Cesaroni,M,reload,98,702,8823,5280,Red Lightning,1889,2402,5.25,9876,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/9876M1890-P/
F35,AeroTech,F,reload,24,95,85,30,White Lightning,34.9,55.2,1.63,57.1,National Association of Rocketry,regular,http://www.thrustcurve.org/motors/AeroTech/F35W/
G78,AeroTech,G,SU,29,124,125,59.7,Mojave Green,79.9,101.9,1.38,109.9,National Association of Rocketry,regular,http://www.thrustcurve.org/motors/AeroTech/G78G%2FL/
J1520,Cesaroni,J,reload,54,329,1026,537,Vmax,1520,1687,0.71,1093,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/1092J1520-17A/
K2045,Cesaroni,K,reload,54,404,1290,716,Vmax,2045,2231,0.69,1408,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/1408K2045-17A/
J1055,Cesaroni,J,reload,54,236,772,358,Vmax,1057,1162,0.7,746.6,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/747J1055-17A/
G80,Loki,G,reload,38,127,255,60,Loki White,80.46,129.4,1.52,122.5,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/G80-LW/
G46,Cesaroni,G,reload,38,127,197,62.5,Classic,46.2,112.7,2.76,127.3,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/127G46-11A/
H125,Cesaroni,H,reload,38,186,293,125,Classic,125.1,152.9,2.15,285.6,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/266H125-12A/
K590,Cesaroni,K,reload,54,572,1994,1169,Classic/Dual Thrust,590.5,1498,4.059,2398,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/2398K590-15A/
N3180,Cesaroni,N,reload,98,1010,12200,7460,Red Lightning,3179,3770,4.47,14200,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/14200N3180-P/
H123,Cesaroni,H,reload,38,186,297,123,Skidmark,122.5,153.3,1.9,232.4,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/232H123-14A/
J712,Loki,J,reload,38,406,752,372,Loki Blue,641,1278,1.17,751.9,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/J712-LB/
L1482,Loki,L,reload,76,497,3538,1839,Loki Blue,1511,1813,2.56,3882,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/L1482-LB/
H90,Loki,H,reload,38,117,335,120,Loki Red,89.28,157.6,2.56,234.4,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/H90-LR/
I210,Loki,I,reload,38,292,540,240,Loki Red,234.6,422.8,2.08,489.8,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/I210-LR/
J320,Loki,J,reload,38,406,752,372,Loki Red,335,550.9,2.15,720.9,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Loki/J320-LR/
H160,Loki,H,reload,38,117,335,120,Loki Blue,169.2,377.2,1.53,260.1,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/H160-LB/
I430,Loki,I,reload,38,292,540,240,Loki Blue,437,639.5,1.21,532.5,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/I430-LB/
E25,Roadrunner,E,SU,29,76,78,20.6,Rapid propellant,25,40,1.5,39,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Roadrunner/E25/
M3500,KBA,M,reload,75,1039,7173,4341,Redline,3469,4076,2.11,7310,National Association of Rocketry,OOP,http://www.thrustcurve.org/motors/KBA/M3500R/
J740,KBA,J,reload,38,370,724,308,Mojave Green,815,956,0.9,682,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/KBA/J740G/
L2300,KBA,L,reload,54,728,2630,1310,Mojave Green,2435,2943,1.25,2756,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/KBA/L2300G/
G79,AeroTech,G,SU,29,124,124,65,White Lightning,72.6,93.9,1.5,108.3,National Association of Rocketry,regular,http://www.thrustcurve.org/motors/AeroTech/G79W%2FL/
G77,AeroTech,G,SU,29,124,122.5,64,Redline,80.12,100.5,1.28,102.9,National Association of Rocketry,regular,http://www.thrustcurve.org/motors/AeroTech/G77R%2FL/
G142,AeroTech,G,SU,29,113,98,44,8222ALF,135.9,173.9,0.62,84.3,National Association of Rocketry,OOP,http://www.thrustcurve.org/motors/AeroTech/G142/
M1800,AeroTech,M,reload,98,751,9162,5599,Black Max,1833,3956,4.5,8208,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/M1800FJ/
K500,AMW,K,reload,75,368,2713,1124,Skidmark,459.1,841.3,3.95,1812,National Association of Rocketry,OOP,http://www.thrustcurve.org/motors/AMW/K500SK/
J401,AeroTech,J,reload,54,325,912,511,Black Max,408.9,480,2.8,1115,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/J401FJ/
